,Unnamed: 0,DRG,Provider Id,Name,Provider Street Address,City_x,State_x,Zip Code,Region,Discharges,List Price,Average Total,Average Medicare,Latitude,Longitude,Per Capita Income,Poverty Rate,Median Age,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City_y,State_y,Score Percentile,Rank Percentile
370,8388,638 - DIABETES W CC,100269,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,33470,FL - Fort Lauderdale,17,42299.06,6466.47,5367.53,28.6305,-82.4497,26236,15.990687,41.0,PALMS WEST HOSPITAL,33470,1.5,5,9,91,Star Ratings,LOXAHATCHEE,FL,0.3,0.098901099
371,8389,638 - DIABETES W CC,100275,WELLINGTON REGIONAL MEDICAL CENTER LLC,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,FL - Fort Lauderdale,19,41946.32,6142.32,4726.63,28.6305,-82.4497,26236,15.990687,41.0,WELLINGTON REGIONAL MEDICAL CENTER,33414,1.8,5,15,91,Star Ratings,WELLINGTON,FL,0.36,0.164835165
372,8390,638 - DIABETES W CC,100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,FL - Fort Lauderdale,15,22472.87,6956.73,5386.27,28.6305,-82.4497,26236,15.990687,41.0,BROWARD HEALTH CORAL SPRINGS,33065,1.9,5,20,91,Star Ratings,CORAL SPRINGS,FL,0.38,0.21978022
373,8391,638 - DIABETES W CC,100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,33028,FL - Miami,21,53694.62,6538.48,5218.76,28.6305,-82.4497,26236,15.990687,41.0,MEMORIAL HOSPITAL WEST,33028,3.5,5,58,91,Star Ratings,PEMBROKE PINES,FL,0.7,0.6373626370000001
374,8392,638 - DIABETES W CC,100284,WESTCHESTER GENERAL HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,FL - Miami,21,19389.86,7006.29,5879.33,28.6305,-82.4497,26236,15.990687,41.0,WESTCHESTER GENERAL HOSPITAL,33155,2.8,5,38,91,Star Ratings,MIAMI,FL,0.56,0.41758241799999996
375,8393,638 - DIABETES W CC,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,34119,FL - Fort Myers,14,46793.21,4791.0,2996.36,28.6305,-82.4497,26236,15.990687,41.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,34119,2.2,5,24,91,Star Ratings,NAPLES,FL,0.44,0.263736264
376,8394,638 - DIABETES W CC,100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,FL - Fort Lauderdale,12,51273.33,5384.33,4397.33,28.6305,-82.4497,26236,15.990687,41.0,GOOD SAMARITAN MEDICAL CENTER,33401,2.3,5,26,91,Star Ratings,WEST PALM BEACH,FL,0.46,0.28571428600000004
377,8395,638 - DIABETES W CC,100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,33407,FL - Fort Lauderdale,13,46054.62,11211.69,9669.62,28.6305,-82.4497,26236,15.990687,41.0,ST MARY'S MEDICAL CENTER,33407,1.8,5,17,91,Star Ratings,WEST PALM BEACH,FL,0.36,0.186813187
378,8396,638 - DIABETES W CC,100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,33331,FL - Miami,15,15156.53,5101.73,3963.07,28.6305,-82.4497,26236,15.990687,41.0,CLEVELAND CLINIC HOSPITAL,33331,3.8,5,65,91,Star Ratings,WESTON,FL,0.76,0.7142857140000001
379,8397,638 - DIABETES W CC,100290,"VILLAGES REGIONAL HOSPITAL, THE",1451 EL CAMINO REAL,THE VILLAGES,FL,32159,FL - Orlando,37,19381.84,4315.22,3288.3,28.6305,-82.4497,26236,15.990687,41.0,"VILLAGES REGIONAL HOSPITAL, THE",32159,1.8,5,15,91,Star Ratings,THE VILLAGES,FL,0.36,0.164835165
380,8398,638 - DIABETES W CC,100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,FL - Pensacola,14,33200.0,5228.64,3895.79,28.6305,-82.4497,26236,15.990687,41.0,SACRED HEART HOSPITAL ON THE EMERALD COAST,32550,4.6,5,84,91,Star Ratings,MIRAMAR BEACH,FL,0.92,0.923076923
381,8399,638 - DIABETES W CC,100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,32907,FL - Orlando,15,31502.67,4725.73,3850.27,28.6305,-82.4497,26236,15.990687,41.0,PALM BAY HOSPITAL,32907,3.8,5,65,91,Star Ratings,PALM BAY,FL,0.76,0.7142857140000001
382,8400,638 - DIABETES W CC,100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY,1670 ST VINCENTS WAY,MIDDLEBURG,FL,32068,FL - Jacksonville,18,21754.56,4561.22,3543.89,28.6305,-82.4497,26236,15.990687,41.0,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,3.5,5,57,91,Star Ratings,MIDDLEBURG,FL,0.7,0.626373626
383,8401,638 - DIABETES W CC,110001,HAMILTON MEDICAL CENTER,1200 MEMORIAL DRIVE,DALTON,GA,30720,GA - Atlanta,35,30274.6,5976.94,3977.4,32.6415,-83.4426,25182,17.70240755,35.6,HAMILTON MEDICAL CENTER,30720,2.8,5,38,91,Star Ratings,DALTON,GA,0.56,0.41758241799999996
384,8402,638 - DIABETES W CC,110003,MEMORIAL SATILLA HEALTH,1900 TEBEAU STREET,WAYCROSS,GA,31501,FL - Jacksonville,33,16383.58,5592.88,4210.0,32.6415,-83.4426,25182,17.70240755,35.6,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,3.7,5,62,91,Star Ratings,WAYCROSS,GA,0.74,0.6813186809999999
385,8403,638 - DIABETES W CC,110005,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,GA - Atlanta,20,39136.0,5215.25,4298.25,32.6415,-83.4426,25182,17.70240755,35.6,NORTHSIDE HOSPITAL FORSYTH,30041,3.8,5,65,91,Star Ratings,CUMMING,GA,0.76,0.7142857140000001
386,8404,638 - DIABETES W CC,110006,ST MARY'S HOSPITAL,1230 BAXTER STREET,ATHENS,GA,30606,GA - Atlanta,16,26355.94,5901.06,4288.25,32.6415,-83.4426,25182,17.70240755,35.6,ST MARY'S HOSPITAL,30606,3.6,5,60,91,Star Ratings,ATHENS,GA,0.72,0.6593406589999999
387,8405,638 - DIABETES W CC,110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,GA - Albany,39,18306.67,6143.62,4625.18,32.6415,-83.4426,25182,17.70240755,35.6,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,3.1,5,45,91,Star Ratings,ALBANY,GA,0.62,0.494505495
388,8406,638 - DIABETES W CC,110008,NORTHSIDE HOSPITAL CHEROKEE,450 NORTHSIDE CHEROKEE BOULEVARD,CANTON,GA,30115,GA - Atlanta,20,42481.1,5094.3,4301.5,32.6415,-83.4426,25182,17.70240755,35.6,NORTHSIDE HOSPITAL CHEROKEE,30114,2.8,5,38,91,Star Ratings,CANTON,GA,0.56,0.41758241799999996
389,8407,638 - DIABETES W CC,110010,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,GA - Atlanta,33,21665.52,7651.48,4986.61,32.6415,-83.4426,25182,17.70240755,35.6,EMORY UNIVERSITY HOSPITAL,30322,4.2,5,75,91,Star Ratings,ATLANTA,GA,0.84,0.8241758240000001
390,8408,638 - DIABETES W CC,110016,WELLSTAR WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,GA - Atlanta,28,18670.93,6390.64,3825.18,32.6415,-83.4426,25182,17.70240755,35.6,WEST GEORGIA MEDICAL CENTER,30240,3.8,5,66,91,Star Ratings,LAGRANGE,GA,0.76,0.725274725
391,8409,638 - DIABETES W CC,110018,PIEDMONT NEWTON HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,GA - Atlanta,12,17810.42,5645.0,3263.08,32.6415,-83.4426,25182,17.70240755,35.6,NEWTON MEDICAL CENTER,30014,2.4,5,30,91,Star Ratings,COVINGTON,GA,0.48,0.32967033
392,8410,638 - DIABETES W CC,110024,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31412,GA - Savannah,33,24125.76,5655.15,4197.33,32.6415,-83.4426,25182,17.70240755,35.6,CANDLER HOSPITAL,31412,2.7,5,36,91,Star Ratings,SAVANNAH,GA,0.54,0.395604396
393,8411,638 - DIABETES W CC,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,FL - Jacksonville,24,22643.62,6730.62,5748.0,32.6415,-83.4426,25182,17.70240755,35.6,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,31520,3.3,5,53,91,Star Ratings,BRUNSWICK,GA,0.66,0.582417582
394,8412,638 - DIABETES W CC,110027,"ST MARY'S SACRED HEART HOSPITAL, INC",367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,GA - Atlanta,13,14037.08,5478.23,4445.77,32.6415,-83.4426,25182,17.70240755,35.6,"TY COBB REGIONAL MEDICAL CENTER, LLC",30553,2.8,5,39,91,Star Ratings,LAVONIA,GA,0.56,0.428571429
395,8413,638 - DIABETES W CC,110028,UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,GA - Augusta,57,22030.09,5425.14,4295.47,32.6415,-83.4426,25182,17.70240755,35.6,UNIVERSITY HOSPITAL,30901,3.1,5,46,91,Star Ratings,AUGUSTA,GA,0.62,0.505494505
396,8414,638 - DIABETES W CC,110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC",743 SPRING STREET,GAINESVILLE,GA,30501,GA - Atlanta,58,22446.17,5399.84,4429.05,32.6415,-83.4426,25182,17.70240755,35.6,"NORTHEAST GEORGIA MEDICAL CENTER, INC",30501,3.3,5,51,91,Star Ratings,GAINESVILLE,GA,0.66,0.56043956
397,8415,638 - DIABETES W CC,110030,CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,GA - Atlanta,27,34036.81,5580.22,4091.26,32.6415,-83.4426,25182,17.70240755,35.6,CARTERSVILLE MEDICAL CENTER,30120,2.7,5,36,91,Star Ratings,CARTERSVILLE,GA,0.54,0.395604396
398,8416,638 - DIABETES W CC,110031,WELLSTAR SPALDING REGIONAL HOSPITAL,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,GA - Atlanta,20,27936.7,5413.2,4035.3,32.6415,-83.4426,25182,17.70240755,35.6,SPALDING REGIONAL HOSPITAL,30223,2.3,5,27,91,Star Ratings,GRIFFIN,GA,0.46,0.296703297
399,8417,638 - DIABETES W CC,110034,AU MEDICAL CENTER,1120 15TH STREET,AUGUSTA,GA,30912,GA - Augusta,14,16500.14,9132.5,7256.93,32.6415,-83.4426,25182,17.70240755,35.6,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,30912,2.0,5,21,91,Star Ratings,AUGUSTA,GA,0.4,0.23076923100000002
400,8418,638 - DIABETES W CC,110035,WELLSTAR KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,GA,30060,GA - Atlanta,53,26657.17,5385.68,4164.45,32.6415,-83.4426,25182,17.70240755,35.6,WELLSTAR KENNESTONE HOSPITAL,30060,3.2,5,49,91,Star Ratings,MARIETTA,GA,0.64,0.538461538
401,8419,638 - DIABETES W CC,110036,"MEMORIAL HEALTH UNIV MED CEN, INC",4700 WATERS AVENUE,SAVANNAH,GA,31403,GA - Savannah,44,12852.8,6269.11,5188.89,32.6415,-83.4426,25182,17.70240755,35.6,"MEMORIAL HEALTH UNIV MED CEN, INC",31403,2.8,5,40,91,Star Ratings,SAVANNAH,GA,0.56,0.43956044
402,8422,638 - DIABETES W CC,110043,ST JOSEPH'S HOSPITAL - SAVANNAH,11705 MERCY BOULEVARD,SAVANNAH,GA,31419,GA - Savannah,28,24750.68,4341.14,3488.36,32.6415,-83.4426,25182,17.70240755,35.6,ST JOSEPH'S HOSPITAL - SAVANNAH,31419,2.6,5,34,91,Star Ratings,SAVANNAH,GA,0.52,0.373626374
403,8423,638 - DIABETES W CC,110046,CLEARVIEW  REGIONAL MEDICAL CENTER,2151 WEST SPRING STREET,MONROE,GA,30655,GA - Atlanta,16,19512.25,5185.69,4397.56,32.6415,-83.4426,25182,17.70240755,35.6,CLEARVIEW  REGIONAL MEDICAL CENTER,30655,2.8,5,38,91,Star Ratings,MONROE,GA,0.56,0.41758241799999996
404,8424,638 - DIABETES W CC,110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,GA - Rome,53,24239.36,6192.62,4949.87,32.6415,-83.4426,25182,17.70240755,35.6,FLOYD MEDICAL CENTER,30162,3.8,5,66,91,Star Ratings,ROME,GA,0.76,0.725274725
405,8425,638 - DIABETES W CC,110064,MIDTOWN MEDICAL CENTER,710 CENTER ST BOX 951,COLUMBUS,GA,31901,GA - Columbus,32,14110.78,7214.66,5898.66,32.6415,-83.4426,25182,17.70240755,35.6,MIDTOWN MEDICAL CENTER,31901,2.1,5,22,91,Star Ratings,COLUMBUS,GA,0.42,0.24175824199999998
406,8426,638 - DIABETES W CC,110069,HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,GA - Macon,35,13404.37,5444.8,4284.71,32.6415,-83.4426,25182,17.70240755,35.6,HOUSTON MEDICAL CENTER,31093,3.7,5,62,91,Star Ratings,WARNER ROBINS,GA,0.74,0.6813186809999999
407,8427,638 - DIABETES W CC,110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,GA - Atlanta,39,20521.15,5428.64,4547.33,32.6415,-83.4426,25182,17.70240755,35.6,ATHENS REGIONAL MEDICAL CENTER,30606,3.1,5,45,91,Star Ratings,ATHENS,GA,0.62,0.494505495
408,8428,638 - DIABETES W CC,110075,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,GA - Savannah,19,23812.16,5483.21,4202.58,32.6415,-83.4426,25182,17.70240755,35.6,EAST GEORGIA REGIONAL MEDICAL CENTER,30458,2.0,5,21,91,Star Ratings,STATESBORO,GA,0.4,0.23076923100000002
409,8429,638 - DIABETES W CC,110076,DEKALB MEDICAL CENTER,2701 N DECATUR ROAD,DECATUR,GA,30033,GA - Atlanta,53,16781.15,6441.15,5619.55,32.6415,-83.4426,25182,17.70240755,35.6,DEKALB MEDICAL CENTER,30033,1.8,5,17,91,Star Ratings,DECATUR,GA,0.36,0.186813187
410,8430,638 - DIABETES W CC,110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE STREET,  NE",ATLANTA,GA,30308,GA - Atlanta,35,18206.8,6443.49,5199.09,32.6415,-83.4426,25182,17.70240755,35.6,EMORY UNIVERSITY HOSPITAL MIDTOWN,30308,3.4,5,56,91,Star Ratings,ATLANTA,GA,0.68,0.615384615
411,8431,638 - DIABETES W CC,110079,GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,GA - Atlanta,46,27676.72,10058.43,8721.8,32.6415,-83.4426,25182,17.70240755,35.6,GRADY MEMORIAL HOSPITAL,30303,2.8,5,40,91,Star Ratings,ATLANTA,GA,0.56,0.43956044
412,8432,638 - DIABETES W CC,110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,GA - Atlanta,42,19329.1,4653.93,3451.62,32.6415,-83.4426,25182,17.70240755,35.6,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",30342,3.5,5,58,91,Star Ratings,ATLANTA,GA,0.7,0.6373626370000001
413,8433,638 - DIABETES W CC,110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,GA - Atlanta,37,25584.24,6044.54,3342.62,32.6415,-83.4426,25182,17.70240755,35.6,PIEDMONT HOSPITAL,30309,3.3,5,52,91,Star Ratings,ATLANTA,GA,0.66,0.571428571
414,8434,638 - DIABETES W CC,110087,GWINNETT MEDICAL CENTER,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,GA - Atlanta,35,25052.03,5713.86,4219.6,32.6415,-83.4426,25182,17.70240755,35.6,GWINNETT MEDICAL CENTER,30045,3.3,5,51,91,Star Ratings,LAWRENCEVILLE,GA,0.66,0.56043956
415,8435,638 - DIABETES W CC,110089,COFFEE REGIONAL MEDICAL CENTER,1101 OCILLA ROAD,DOUGLAS,GA,31533,FL - Jacksonville,13,14261.15,4842.54,4034.85,32.6415,-83.4426,25182,17.70240755,35.6,COFFEE REGIONAL MEDICAL CENTER,31533,3.9,5,69,91,Star Ratings,DOUGLAS,GA,0.78,0.7582417579999999
416,8436,638 - DIABETES W CC,110091,PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,GA - Atlanta,18,22730.0,5794.78,4652.72,32.6415,-83.4426,25182,17.70240755,35.6,ROCKDALE MEDICAL CENTER,30012,1.9,5,20,91,Star Ratings,CONYERS,GA,0.38,0.21978022
417,8437,638 - DIABETES W CC,110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015,GA - Macon,24,15167.54,5101.79,4350.17,32.6415,-83.4426,25182,17.70240755,35.6,CRISP REGIONAL HOSPITAL,31015,2.1,5,23,91,Star Ratings,CORDELE,GA,0.42,0.252747253
418,8438,638 - DIABETES W CC,110105,COLQUITT REGIONAL MEDICAL CENTER,3131 THOMASVILLE HWY BOX 40,MOULTRIE,GA,31768,FL - Tallahassee,18,16794.11,5237.94,4357.28,32.6415,-83.4426,25182,17.70240755,35.6,COLQUITT REGIONAL MEDICAL CENTER,31768,3.3,5,50,91,Star Ratings,MOULTRIE,GA,0.66,0.549450549
419,8439,638 - DIABETES W CC,110107,"MEDICAL CENTER, NAVICENT HEALTH (THE)",777 HEMLOCK STREET,MACON,GA,31201,GA - Macon,46,21070.96,6331.39,4839.48,32.6415,-83.4426,25182,17.70240755,35.6,MEDICAL CENTER OF CENTRAL GEORGIA,31201,3.0,5,44,91,Star Ratings,MACON,GA,0.6,0.48351648399999997
420,8440,638 - DIABETES W CC,110115,WELLSTAR ATLANTA MEDICAL CENTER,"303 PARKWAY DRIVE, NE",ATLANTA,GA,30312,GA - Atlanta,38,37516.5,7866.26,6502.97,32.6415,-83.4426,25182,17.70240755,35.6,ATLANTA MEDICAL CENTER,30312,1.8,5,15,91,Star Ratings,ATLANTA,GA,0.36,0.164835165
421,8441,638 - DIABETES W CC,110122,SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,31602,FL - Tallahassee,32,18663.84,5166.16,3986.69,32.6415,-83.4426,25182,17.70240755,35.6,SOUTH GEORGIA MEDICAL CENTER,31603,3.8,5,65,91,Star Ratings,VALDOSTA,GA,0.76,0.7142857140000001
422,8442,638 - DIABETES W CC,110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021,GA - Macon,18,45660.0,5702.56,4612.11,32.6415,-83.4426,25182,17.70240755,35.6,FAIRVIEW PARK HOSPITAL,31021,3.3,5,51,91,Star Ratings,DUBLIN,GA,0.66,0.56043956
423,8444,638 - DIABETES W CC,110129,ST FRANCIS HOSPITAL,2122 MANCHESTER EXPRESSWAY,COLUMBUS,GA,31995,GA - Columbus,38,15308.63,4786.47,3624.26,32.6415,-83.4426,25182,17.70240755,35.6,"ST FRANCIS HOSPITAL, INC",31995,3.6,5,59,91,Star Ratings,COLUMBUS,GA,0.72,0.648351648
424,8445,638 - DIABETES W CC,110143,WELLSTAR COBB HOSPITAL,3950 AUSTELL RD,AUSTELL,GA,30106,GA - Atlanta,33,28805.91,6188.85,4648.58,32.6415,-83.4426,25182,17.70240755,35.6,WELLSTAR COBB HOSPITAL,30106,1.8,5,18,91,Star Ratings,AUSTELL,GA,0.36,0.197802198
425,8446,638 - DIABETES W CC,110150,NAVICENT HEALTH BALDWIN,821 N COBB STREET,MILLEDGEVILLE,GA,31061,GA - Macon,13,14505.92,5408.54,4597.69,32.6415,-83.4426,25182,17.70240755,35.6,OCONEE REGIONAL MEDICAL CENTER,31061,3.8,5,65,91,Star Ratings,MILLEDGEVILLE,GA,0.76,0.7142857140000001
426,8447,638 - DIABETES W CC,110161,NORTHSIDE HOSPITAL,"1000 JOHNSON FERRY ROAD, NE",ATLANTA,GA,30342,GA - Atlanta,17,33015.82,7477.88,6316.41,32.6415,-83.4426,25182,17.70240755,35.6,NORTHSIDE HOSPITAL,30342,3.7,5,62,91,Star Ratings,ATLANTA,GA,0.74,0.6813186809999999
427,8448,638 - DIABETES W CC,110164,COLISEUM MEDICAL CENTERS,350 HOSPITAL DRIVE,MACON,GA,31217,GA - Macon,18,23286.22,6228.33,3949.33,32.6415,-83.4426,25182,17.70240755,35.6,COLISEUM MEDICAL CENTERS,31217,2.9,5,41,91,Star Ratings,MACON,GA,0.58,0.450549451
428,8449,638 - DIABETES W CC,110168,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,GA - Rome,37,35674.46,5040.7,3610.49,32.6415,-83.4426,25182,17.70240755,35.6,REDMOND REGIONAL MEDICAL CENTER,30165,3.8,5,66,91,Star Ratings,ROME,GA,0.76,0.725274725
429,8450,638 - DIABETES W CC,110177,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,GA - Augusta,21,40846.05,5551.0,4001.14,32.6415,-83.4426,25182,17.70240755,35.6,DOCTORS HOSPITAL,30909,2.8,5,40,91,Star Ratings,AUGUSTA,GA,0.56,0.43956044
430,8451,638 - DIABETES W CC,110184,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,GA - Atlanta,23,21561.96,5151.78,4187.61,32.6415,-83.4426,25182,17.70240755,35.6,WELLSTAR DOUGLAS HOSPITAL,30134,2.9,5,41,91,Star Ratings,DOUGLASVILLE,GA,0.58,0.450549451
431,8452,638 - DIABETES W CC,110189,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,GA,30513,GA - Atlanta,15,24945.33,5743.67,5043.67,32.6415,-83.4426,25182,17.70240755,35.6,FANNIN REGIONAL HOSPITAL,30513,3.3,5,51,91,Star Ratings,BLUE RIDGE,GA,0.66,0.56043956
432,8453,638 - DIABETES W CC,110191,PIEDMONT HENRY HOSPITAL,1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,GA - Atlanta,26,23329.5,5232.42,3892.96,32.6415,-83.4426,25182,17.70240755,35.6,PIEDMONT HENRY HOSPITAL,30281,1.3,5,5,91,Star Ratings,STOCKBRIDGE,GA,0.26,0.054945055
433,8454,638 - DIABETES W CC,110192,EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GA - Atlanta,27,32758.15,5835.52,4054.33,32.6415,-83.4426,25182,17.70240755,35.6,EASTSIDE MEDICAL CENTER,30078,1.8,5,15,91,Star Ratings,SNELLVILLE,GA,0.36,0.164835165
434,8455,638 - DIABETES W CC,110198,WELLSTAR NORTH FULTON HOSPITAL,3000 HOSPITAL BOULEVARD,ROSWELL,GA,30076,GA - Atlanta,15,43564.8,5341.6,4076.93,32.6415,-83.4426,25182,17.70240755,35.6,NORTH FULTON HOSPITAL,30076,2.4,5,30,91,Star Ratings,ROSWELL,GA,0.48,0.32967033
435,8456,638 - DIABETES W CC,110215,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,GA - Atlanta,32,29710.66,5612.19,3680.06,32.6415,-83.4426,25182,17.70240755,35.6,PIEDMONT FAYETTE HOSPITAL,30214,2.9,5,41,91,Star Ratings,FAYETTEVILLE,GA,0.58,0.450549451
436,8457,638 - DIABETES W CC,110226,DEKALB MEDICAL CENTER AT HILLANDALE,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,GA - Atlanta,14,14655.93,5494.36,4744.36,32.6415,-83.4426,25182,17.70240755,35.6,DEKALB MEDICAL CENTER AT HILLANDALE,30058,2.8,5,38,91,Star Ratings,LITHONIA,GA,0.56,0.41758241799999996
437,8458,638 - DIABETES W CC,110229,"PIEDMONT NEWNAN HOSPITAL, INC",745 POPLAR ROAD,NEWNAN,GA,30265,GA - Atlanta,16,23425.06,6419.25,3047.88,32.6415,-83.4426,25182,17.70240755,35.6,"PIEDMONT NEWNAN HOSPITAL, INC",30265,3.6,5,60,91,Star Ratings,NEWNAN,GA,0.72,0.6593406589999999
438,8459,638 - DIABETES W CC,110230,EMORY JOHNS CREEK HOSPITAL,6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,30097,GA - Atlanta,12,21767.92,4657.67,3782.67,32.6415,-83.4426,25182,17.70240755,35.6,EMORY JOHNS CREEK HOSPITAL,30097,3.9,5,70,91,Star Ratings,JOHNS CREEK,GA,0.78,0.7692307690000001
439,8460,638 - DIABETES W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,22,27175.32,9728.36,5885.86,20.2927,-156.3737,29305,10.86472552,38.3,THE QUEENS MEDICAL CENTER,96813,3.6,5,60,91,Star Ratings,HONOLULU,HI,0.72,0.6593406589999999
440,8461,638 - DIABETES W CC,130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,ID - Boise,21,15815.38,5197.95,4317.57,44.3509,-114.613,22568,15.17642185,34.9,ST LUKE'S MAGIC VALLEY RMC,83301,3.8,5,66,91,Star Ratings,TWIN FALLS,ID,0.76,0.725274725
441,8462,638 - DIABETES W CC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,34,19693.35,6126.74,4721.82,44.3509,-114.613,22568,15.17642185,34.9,ST LUKE'S REGIONAL MEDICAL CENTER,83712,4.0,5,72,91,Star Ratings,BOISE,ID,0.8,0.791208791
442,8463,638 - DIABETES W CC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,19,30225.89,5920.11,4782.95,44.3509,-114.613,22568,15.17642185,34.9,ST ALPHONSUS REGIONAL MEDICAL CENTER,83706,3.3,5,51,91,Star Ratings,BOISE,ID,0.66,0.56043956
443,8465,638 - DIABETES W CC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,18,27423.78,5483.78,4611.11,44.3509,-114.613,22568,15.17642185,34.9,EASTERN IDAHO REGIONAL MEDICAL CENTER,83404,2.5,5,31,91,Star Ratings,IDAHO FALLS,ID,0.5,0.340659341
444,8466,638 - DIABETES W CC,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,15,31817.67,7052.73,5922.07,44.3509,-114.613,22568,15.17642185,34.9,PORTNEUF MEDICAL CENTER,83201,2.7,5,35,91,Star Ratings,POCATELLO,ID,0.54,0.384615385
