,DRG Definition,Provider ID,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City,State_x,Score Percentile,Rank Percentile,Major City,State_y,Population,Population Density,Median Home Value,median Household Income
390,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100007,FLORIDA HOSPITAL,601 E ROLLINS ST,ORLANDO,FL,32803,FL - Orlando,1089,92280.42,14243.12,10465.09,FLORIDA HOSPITAL,32803,2.2,3,22,34,Consumer Satisfaction,ORLANDO,FL,0.7333333333333334,0.6470588235294118,Orlando,FL,19020.0,2741.0,209100.0,53101.0
391,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100008,BAPTIST HOSPITAL OF MIAMI,8900 N KENDALL DR,MIAMI,FL,33176,FL - Miami,254,74777.26,14843.56,11511.18,BAPTIST HOSPITAL OF MIAMI INC,33176,1.9,3,7,34,Consumer Satisfaction,MIAMI,FL,0.6333333333333333,0.2058823529411765,Miami,FL,50170.0,4090.0,308200.0,60472.0
392,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100009,UMHC-UHEALTH TOWER,1450 NW 10 AVENUE DRIVE,MIAMI,FL,33136,FL - Miami,103,82809.88,14364.35,11593.52,UNIVERSITY OF MIAMI HOSPITAL,33136,1.9,3,8,34,Consumer Satisfaction,MIAMI,FL,0.6333333333333333,0.2352941176470588,Miami,FL,13791.0,9671.0,105600.0,19129.0
393,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100022,JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,MIAMI,FL,33136,FL - Miami,54,52803.19,22985.89,17866.06,JACKSON MEMORIAL HOSPITAL,33136,1.7,3,2,34,Consumer Satisfaction,MIAMI,FL,0.5666666666666667,0.05882352941176471,Miami,FL,13791.0,9671.0,105600.0,19129.0
394,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100012,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,FL,33901,FL - Fort Myers,1007,65571.85,12654.52,10314.55,LEE MEMORIAL HOSPITAL,33901,2.0,3,13,34,Consumer Satisfaction,FORT MYERS,FL,0.6666666666666666,0.38235294117647056,Fort Myers,FL,19500.0,3042.0,127800.0,30756.0
395,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100017,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,FL - Ormond Beach,342,57168.02,14066.68,10306.61,HALIFAX HEALTH MEDICAL CENTER,32114,1.8,3,3,34,Consumer Satisfaction,DAYTONA BEACH,FL,0.6,0.08823529411764706,Daytona Beach,FL,32084.0,1896.0,106100.0,25150.0
396,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100018,NAPLES COMMUNITY HOSPITAL,350 7TH ST N,NAPLES,FL,34102,FL - Fort Myers,980,47617.55,12363.16,10533.55,NAPLES COMMUNITY HOSPITAL,34102,1.8,3,3,34,Consumer Satisfaction,NAPLES,FL,0.6,0.08823529411764706,Naples,FL,10460.0,1850.0,761700.0,67466.0
397,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100019,HOLMES REGIONAL MEDICAL CENTER,1350 S HICKORY ST,MELBOURNE,FL,32901,FL - Orlando,380,69542.62,12996.02,9736.3,HOLMES REGIONAL MEDICAL CENTER,32901,1.8,3,5,34,Consumer Satisfaction,MELBOURNE,FL,0.6,0.14705882352941174,Melbourne,FL,24521.0,1950.0,101100.0,29818.0
398,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100023,CITRUS MEMORIAL HOSPITAL,502 W HIGHLAND BLVD,INVERNESS,FL,34452,FL - Ocala,147,118530.39,10882.9,9448.85,CITRUS MEMORIAL HOSPITAL,34452,1.7,3,1,34,Consumer Satisfaction,INVERNESS,FL,0.5666666666666667,0.029411764705882356,Inverness,FL,11919.0,345.0,99400.0,38600.0
399,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100025,SACRED HEART HOSPITAL,5151 N 9TH AVE,PENSACOLA,FL,32504,FL - Pensacola,244,64285.36,13378.51,10925.74,SACRED HEART HOSPITAL,32504,1.9,3,7,34,Consumer Satisfaction,PENSACOLA,FL,0.6333333333333333,0.2058823529411765,Pensacola,FL,21441.0,2004.0,156300.0,44837.0
400,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100026,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM,615 N BONITA AVE,PANAMA CITY,FL,32401,FL - Panama City,110,71354.36,11494.05,9832.29,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM,32401,1.8,3,5,34,Consumer Satisfaction,PANAMA CITY,FL,0.6,0.14705882352941174,Panama City,FL,22647.0,2117.0,111400.0,35186.0
401,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100028,PARRISH MEDICAL CENTER,951 N WASHINGTON AVE,TITUSVILLE,FL,32796,FL - Orlando,105,63462.32,11975.07,10462.44,PARRISH MEDICAL CENTER,32796,2.1,3,18,34,Consumer Satisfaction,TITUSVILLE,FL,0.7000000000000001,0.5294117647058824,Titusville,FL,20139.0,1378.0,95900.0,45507.0
402,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100029,NORTH SHORE MEDICAL CENTER,1100 NW 95TH ST,MIAMI,FL,33150,FL - Miami,59,95227.02,14115.44,12892.93,NORTH SHORE MEDICAL CENTER,33150,1.9,3,9,34,Consumer Satisfaction,MIAMI,FL,0.6333333333333333,0.2647058823529412,Miami,FL,27811.0,7949.0,128600.0,25069.0
403,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100030,HEALTH CENTRAL,10000 W COLONIAL DR,OCOEE,FL,34761,FL - Orlando,83,71700.36,13212.7,10636.96,HEALTH CENTRAL,34761,1.8,3,6,34,Consumer Satisfaction,OCOEE,FL,0.6,0.17647058823529413,Ocoee,FL,37500.0,2367.0,170500.0,60373.0
404,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100032,BAYFRONT HEALTH - ST PETERSBURG,701 6TH ST S,SAINT PETERSBURG,FL,33701,FL - St. Petersburg,196,143641.78,14771.43,12159.29,BAYFRONT HEALTH - ST PETERSBURG,33701,1.7,3,1,34,Consumer Satisfaction,SAINT PETERSBURG,FL,0.5666666666666667,0.029411764705882356,Saint Petersburg,FL,15014.0,5629.0,223500.0,33278.0
405,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100034,MOUNT SINAI MEDICAL CENTER,4300 ALTON RD,MIAMI BEACH,FL,33140,FL - Miami,85,61704.06,15633.13,13691.54,MOUNT SINAI MEDICAL CENTER,33140,1.9,3,7,34,Consumer Satisfaction,MIAMI BEACH,FL,0.6333333333333333,0.2058823529411765,Miami Beach,FL,21210.0,6976.0,459500.0,53699.0
406,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100035,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,BRADENTON,FL,34208,FL - Bradenton,168,117859.01,14081.49,12132.23,MANATEE MEMORIAL HOSPITAL,34208,1.7,3,2,34,Consumer Satisfaction,BRADENTON,FL,0.5666666666666667,0.05882352941176471,Bradenton,FL,33121.0,2048.0,146800.0,38325.0
407,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100038,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,HOLLYWOOD,FL,33021,FL - Miami,85,70352.39,14455.95,12166.69,MEMORIAL REGIONAL HOSPITAL,33021,2.0,3,14,34,Consumer Satisfaction,HOLLYWOOD,FL,0.6666666666666666,0.4117647058823529,Hollywood,FL,45921.0,5272.0,197700.0,49966.0
408,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100039,BROWARD HEALTH MEDICAL CENTER,1600 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,FL - Fort Lauderdale,178,40855.9,16470.7,13903.35,BROWARD HEALTH MEDICAL CENTER,33316,1.8,3,4,34,Consumer Satisfaction,FORT LAUDERDALE,FL,0.6,0.1176470588235294,Fort Lauderdale,FL,10044.0,1985.0,492500.0,59833.0
409,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100040,ST VINCENT'S MEDICAL CENTER RIVERSIDE,1 SHIRCLIFF WAY,JACKSONVILLE,FL,32204,FL - Jacksonville,717,78334.66,13061.48,10569.46,ST VINCENT'S MEDICAL CENTER,32204,1.8,3,6,34,Consumer Satisfaction,JACKSONVILLE,FL,0.6,0.17647058823529413,Jacksonville,FL,6906.0,2535.0,149500.0,34101.0
410,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100043,MEASE DUNEDIN HOSPITAL,601 MAIN ST,DUNEDIN,FL,34698,FL - Clearwater,129,59894.54,12292.14,8851.42,MEASE DUNEDIN HOSPITAL,34698,2.1,3,21,34,Consumer Satisfaction,DUNEDIN,FL,0.7000000000000001,0.6176470588235294,Dunedin,FL,37240.0,3646.0,152800.0,47676.0
411,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100045,FLORIDA HOSPITAL DELAND,701 W PLYMOUTH AVE,DELAND,FL,32720,FL - Orlando,176,50854.42,11761.73,9607.09,FLORIDA HOSPITAL DELAND,32720,1.9,3,7,34,Consumer Satisfaction,DELAND,FL,0.6333333333333333,0.2058823529411765,Deland,FL,29700.0,473.0,148300.0,41455.0
412,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100046,FLORIDA HOSPITAL ZEPHYRHILLS,7050 GALL BLVD,ZEPHYRHILLS,FL,33541,FL - Tampa,70,94411.77,11544.67,10347.89,FLORIDA HOSPITAL ZEPHYRHILLS,33541,1.8,3,5,34,Consumer Satisfaction,ZEPHYRHILLS,FL,0.6,0.14705882352941174,Zephyrhills,FL,19759.0,802.0,71200.0,39377.0
413,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100047,BAYFRONT HEALTH PUNTA GORDA,809 E MARION AVE,PUNTA GORDA,FL,33950,FL - Fort Myers,93,106070.78,11477.61,9960.86,BAYFRONT HEALTH PUNTA GORDA,33950,1.7,3,1,34,Consumer Satisfaction,PUNTA GORDA,FL,0.5666666666666667,0.029411764705882356,Punta Gorda,FL,20699.0,923.0,240000.0,51136.0
414,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S HIGHLANDS AVE,SEBRING,FL,33870,FL - Orlando,29,154338.34,11495.76,10232.86,HIGHLANDS REGIONAL MEDICAL CENTER,33870,1.7,3,1,34,Consumer Satisfaction,SEBRING,FL,0.5666666666666667,0.029411764705882356,Sebring,FL,20601.0,372.0,75800.0,29213.0
415,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100051,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,FL,34711,FL - Orlando,126,86499.33,12606.66,9770.22,SOUTH LAKE HOSPITAL,34711,1.7,3,2,34,Consumer Satisfaction,CLERMONT,FL,0.5666666666666667,0.05882352941176471,Clermont,FL,51847.0,1239.0,173700.0,60312.0
416,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100052,WINTER HAVEN HOSPITAL,200 AVE F NE,WINTER HAVEN,FL,33881,FL - Orlando,405,94114.76,12130.6,8770.26,WINTER HAVEN HOSPITAL,33881,1.8,3,6,34,Consumer Satisfaction,WINTER HAVEN,FL,0.6,0.17647058823529413,Winter Haven,FL,29345.0,1343.0,82300.0,36116.0
417,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100055,FLORIDA HOSPITAL NORTH PINELLAS,1395 S PINELLAS AVE,TARPON SPRINGS,FL,34689,FL - Clearwater,61,61755.69,11713.56,10327.51,FLORIDA HOSPITAL NORTH PINELLAS,34689,2.0,3,12,34,Consumer Satisfaction,TARPON SPRINGS,FL,0.6666666666666666,0.35294117647058826,Tarpon Springs,FL,26132.0,2457.0,164600.0,42067.0
418,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100057,FLORIDA HOSPITAL WATERMAN,1000 WATERMAN WAY,TAVARES,FL,32778,FL - Orlando,354,63673.94,11830.03,10244.38,FLORIDA HOSPITAL WATERMAN,32778,2.0,3,13,34,Consumer Satisfaction,TAVARES,FL,0.6666666666666666,0.38235294117647056,Tavares,FL,18617.0,742.0,122400.0,40578.0
419,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100062,MUNROE REGIONAL MEDICAL CENTER,1500 SW 1ST AVE,OCALA,FL,34474,FL - Ocala,82,95179.35,11343.12,9850.63,MUNROE REGIONAL MEDICAL CENTER,34474,1.7,3,2,34,Consumer Satisfaction,OCALA,FL,0.5666666666666667,0.05882352941176471,Ocala,FL,16062.0,812.0,109000.0,40304.0
420,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON ST,NEW PORT RICHEY,FL,34652,FL - Hudson,73,57944.18,12239.52,10836.93,MORTON PLANT NORTH BAY HOSPITAL,34652,1.9,3,9,34,Consumer Satisfaction,NEW PORT RICHEY,FL,0.6333333333333333,0.2647058823529412,New Port Richey,FL,24147.0,2824.0,88900.0,31164.0
421,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100067,ST ANTHONYS HOSPITAL,1200 SEVENTH AVE N,SAINT PETERSBURG,FL,33705,FL - St. Petersburg,193,61047.18,13166.68,10031.38,ST ANTHONYS HOSPITAL,33705,2.0,3,13,34,Consumer Satisfaction,SAINT PETERSBURG,FL,0.6666666666666666,0.38235294117647056,Saint Petersburg,FL,26435.0,4368.0,126700.0,35349.0
422,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,FL - Ormond Beach,298,63392.98,12042.26,10031.1,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,32117,2.2,3,22,34,Consumer Satisfaction,DAYTONA BEACH,FL,0.7333333333333334,0.6470588235294118,Daytona Beach,FL,24170.0,2137.0,89400.0,27106.0
423,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100069,FLORIDA HOSPITAL CARROLLWOOD,7171 N DALE MABRY HWY,TAMPA,FL,33614,FL - Tampa,144,93448.03,13972.22,10203.65,FLORIDA HOSPITAL CARROLLWOOD,33614,2.2,3,22,34,Consumer Satisfaction,TAMPA,FL,0.7333333333333334,0.6470588235294118,Tampa,FL,46449.0,4751.0,114600.0,35098.0
424,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100070,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,540 THE RIALTO,VENICE,FL,34285,FL - Sarasota,172,81757.56,11374.39,9948.81,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,34285,1.7,3,2,34,Consumer Satisfaction,VENICE,FL,0.5666666666666667,0.05882352941176471,Venice,FL,17599.0,2140.0,153500.0,45029.0
425,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100071,BAYFRONT HEALTH BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,FL - Hudson,78,171208.33,13289.91,10050.65,BAYFRONT HEALTH BROOKSVILLE,34601,1.7,3,1,34,Consumer Satisfaction,BROOKSVILLE,FL,0.5666666666666667,0.029411764705882356,Brooksville,FL,22336.0,183.0,96700.0,35704.0
426,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100072,FLORIDA HOSPITAL FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,FL - Orlando,126,53018.3,11317.37,10071.36,FLORIDA HOSPITAL FISH MEMORIAL,32763,1.9,3,8,34,Consumer Satisfaction,ORANGE CITY,FL,0.6333333333333333,0.2352941176470588,Orange City,FL,21263.0,1266.0,100100.0,34672.0
427,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100073,HOLY CROSS HOSPITAL,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,FL - Fort Lauderdale,681,55429.04,12482.11,9979.1,HOLY CROSS HOSPITAL INC,33308,1.8,3,3,34,Consumer Satisfaction,FORT LAUDERDALE,FL,0.6,0.08823529411764706,Fort Lauderdale,FL,28217.0,6203.0,319500.0,60341.0
428,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100200,BROWARD HEALTH IMPERIAL POINT,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,FL - Fort Lauderdale,48,38174.38,13038.62,10156.88,BROWARD HEALTH IMPERIAL POINT,33308,1.9,3,7,34,Consumer Satisfaction,FORT LAUDERDALE,FL,0.6333333333333333,0.2058823529411765,Fort Lauderdale,FL,28217.0,6203.0,319500.0,60341.0
429,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100077,BAYFRONT HEALTH PORT CHARLOTTE,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,FL - Fort Myers,135,114268.57,12230.7,10155.85,BAYFRONT HEALTH PORT CHARLOTTE,33952,1.7,3,1,34,Consumer Satisfaction,PORT CHARLOTTE,FL,0.5666666666666667,0.029411764705882356,Port Charlotte,FL,28382.0,2574.0,93000.0,37318.0
430,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,FL - Fort Myers,375,127991.31,11587.37,9328.22,FAWCETT MEMORIAL HOSPITAL,33952,1.7,3,1,34,Consumer Satisfaction,PORT CHARLOTTE,FL,0.5666666666666667,0.029411764705882356,Port Charlotte,FL,28382.0,2574.0,93000.0,37318.0
431,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100080,JFK MEDICAL CENTER,5301 S CONGRESS AVE,ATLANTIS,FL,33462,FL - Fort Lauderdale,404,106930.02,12824.65,10786.58,JFK MEDICAL CENTER,33462,1.7,3,2,34,Consumer Satisfaction,ATLANTIS,FL,0.5666666666666667,0.05882352941176471,Lake Worth,FL,30879.0,3521.0,138500.0,45848.0
432,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100084,LEESBURG REGIONAL MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,34748,FL - Orlando,145,44347.43,11367.93,9967.78,LEESBURG REGIONAL MEDICAL CENTER,34748,1.7,3,1,34,Consumer Satisfaction,LEESBURG,FL,0.5666666666666667,0.029411764705882356,Leesburg,FL,38246.0,940.0,128000.0,40364.0
433,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100086,BROWARD HEALTH NORTH,201 E SAMPLE RD,POMPANO BEACH,FL,33064,FL - Fort Lauderdale,285,40089.6,13072.26,11247.1,BROWARD HEALTH NORTH,33064,1.9,3,7,34,Consumer Satisfaction,POMPANO BEACH,FL,0.6333333333333333,0.2058823529411765,Pompano Beach,FL,52969.0,5063.0,117900.0,42407.0
434,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100087,SARASOTA MEMORIAL HOSPITAL,1700 S TAMIAMI TRL,SARASOTA,FL,34239,FL - Sarasota,1169,70578.93,12744.64,10681.02,SARASOTA MEMORIAL HOSPITAL,34239,2.0,3,14,34,Consumer Satisfaction,SARASOTA,FL,0.6666666666666666,0.4117647058823529,Sarasota,FL,15038.0,3374.0,172600.0,47374.0
435,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,FL - Jacksonville,513,60022.07,12381.47,9973.06,BAPTIST MEDICAL CENTER,32207,1.9,3,9,34,Consumer Satisfaction,JACKSONVILLE,FL,0.6333333333333333,0.2647058823529412,Jacksonville,FL,33306.0,2889.0,146800.0,39263.0
436,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100090,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,FL - Jacksonville,295,51519.16,14215.37,12431.4,FLAGLER HOSPITAL,32086,1.9,3,8,34,Consumer Satisfaction,SAINT AUGUSTINE,FL,0.6333333333333333,0.2352941176470588,Saint Augustine,FL,24546.0,373.0,169800.0,47670.0
437,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100092,STEWARD ROCKLEDGE HOSPITAL,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,FL - Orlando,82,136232.87,12121.95,10379.84,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,32955,1.7,3,2,34,Consumer Satisfaction,ROCKLEDGE,FL,0.5666666666666667,0.05882352941176471,Rockledge,FL,36374.0,1643.0,162100.0,59803.0
438,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,32501,FL - Pensacola,393,73297.35,12135.32,9783.01,BAPTIST HOSPITAL,32501,2.1,3,21,34,Consumer Satisfaction,PENSACOLA,FL,0.7000000000000001,0.6176470588235294,Pensacola,FL,11730.0,3083.0,107000.0,27677.0
439,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100099,LAKE WALES MEDICAL CENTER,410 S 11TH ST,LAKE WALES,FL,33853,FL - Orlando,13,142484.69,10950.92,9647.85,LAKE WALES MEDICAL CENTER,33853,1.9,3,7,34,Consumer Satisfaction,LAKE WALES,FL,0.6333333333333333,0.2058823529411765,Lake Wales,FL,11161.0,1368.0,102000.0,29634.0
440,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100105,INDIAN RIVER MEDICAL CENTER,1000 36TH ST,VERO BEACH,FL,32960,FL - Orlando,509,36883.83,11723.89,10168.95,INDIAN RIVER MEDICAL CENTER,32960,1.7,3,1,34,Consumer Satisfaction,VERO BEACH,FL,0.5666666666666667,0.029411764705882356,Vero Beach,FL,20037.0,1763.0,119700.0,30832.0
441,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100106,DOCTOR'S MEMORIAL HOSPITAL INC,333 N BYRON BUTLER PKWY,PERRY,FL,32348,FL - Tallahassee,24,31797.04,13051.62,11296.12,DOCTOR'S MEMORIAL HOSPITAL INC,32348,2.2,3,26,34,Consumer Satisfaction,PERRY,FL,0.7333333333333334,0.7647058823529411,Perry,FL,12442.0,39.0,84600.0,34017.0
442,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100107,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,FL,33936,FL - Fort Myers,17,106439.65,13118.76,10582.94,LEHIGH REGIONAL MEDICAL CENTER,33936,1.8,3,3,34,Consumer Satisfaction,LEHIGH ACRES,FL,0.6,0.08823529411764706,Lehigh Acres,FL,18994.0,961.0,69200.0,36845.0
443,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100110,OSCEOLA REGIONAL MEDICAL CENTER,700 WEST OAK STREET,KISSIMMEE,FL,34741,FL - Orlando,100,116127.36,14917.34,10414.9,OSCEOLA REGIONAL MEDICAL CENTER,34741,1.8,3,4,34,Consumer Satisfaction,KISSIMMEE,FL,0.6,0.1176470588235294,Kissimmee,FL,40828.0,2736.0,100700.0,32822.0
444,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100117,BAPTIST MEDICAL CENTER - BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,FL,32250,FL - Jacksonville,182,61382.21,11866.39,10179.46,BAPTIST MEDICAL CENTER  BEACHES,32250,2.0,3,14,34,Consumer Satisfaction,JACKSONVILLE BEACH,FL,0.6666666666666666,0.4117647058823529,Jacksonville Beach,FL,25356.0,2944.0,247000.0,56466.0
445,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100118,FLORIDA HOSPITAL FLAGLER,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,32164,FL - Ormond Beach,248,67723.77,14915.87,12705.02,FLORIDA HOSPITAL FLAGLER,32164,1.8,3,5,34,Consumer Satisfaction,PALM COAST,FL,0.6,0.14705882352941174,Palm Coast,FL,41616.0,1248.0,157000.0,46405.0
446,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,FL - Pensacola,32,162443.44,11693.62,10426.62,NORTH OKALOOSA MEDICAL CENTER,32539,1.8,3,4,34,Consumer Satisfaction,CRESTVIEW,FL,0.6,0.1176470588235294,Crestview,FL,25079.0,206.0,135300.0,51750.0
447,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100124,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL RD,MILTON,FL,32570,FL - Pensacola,35,116920.94,11651.29,10379.29,SANTA ROSA MEDICAL CENTER,32570,1.7,3,1,34,Consumer Satisfaction,MILTON,FL,0.5666666666666667,0.029411764705882356,Milton,FL,28817.0,90.0,129100.0,47649.0
448,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,100125,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,FL - Miami,20,85798.4,14959.2,13912.0,HOMESTEAD HOSPITAL,33033,2.1,3,18,34,Consumer Satisfaction,HOMESTEAD,FL,0.7000000000000001,0.5294117647058824,Homestead,FL,49028.0,2921.0,126000.0,44817.0
